N_atom, run_time (sec)
6, 0.03178238868713379
16, 0.14603018760681152
9, 0.05154252052307129
5, 0.020802736282348633
8, 0.049234628677368164
8, 0.051140785217285156
12, 0.09751129150390625
4, 0.0197293758392334
6, 0.03798675537109375
8, 0.040091514587402344
5, 0.02426457405090332
10, 0.059882164001464844
2, 0.017132043838500977
2, 0.011504173278808594
10, 0.061115264892578125
7, 0.03648233413696289
12, 0.08271598815917969
12, 0.08021688461303711
10, 0.055982351303100586
10, 0.0646982192993164
6, 0.030127763748168945
5, 0.0250701904296875
7, 0.03297996520996094
6, 0.026332855224609375
2, 0.011741161346435547
10, 0.06233859062194824
8, 0.050904273986816406
12, 0.09169268608093262
4, 0.01973414421081543
10, 0.06498432159423828
2, 0.010891437530517578
8, 0.039263248443603516
10, 0.052670955657958984
6, 0.0323796272277832
9, 0.04707813262939453
12, 0.08255243301391602
6, 0.03334212303161621
5, 0.02312159538269043
8, 0.04395031929016113
8, 0.043817996978759766
8, 0.043949127197265625
8, 0.04100751876831055
10, 0.05724811553955078
6, 0.028919219970703125
10, 0.07841992378234863
12, 0.08695268630981445
4, 0.019890308380126953
10, 0.06185555458068848
12, 0.08106422424316406
10, 0.0655364990234375
8, 0.045655250549316406
4, 0.01978778839111328
4, 0.019882917404174805
2, 0.01158595085144043
3, 0.014162778854370117
5, 0.026894092559814453
2, 0.016193628311157227
6, 0.030792236328125
10, 0.07395267486572266
10, 0.057341575622558594
10, 0.07012581825256348
8, 0.045479536056518555
4, 0.019792556762695312
12, 0.07971811294555664
12, 0.10226154327392578
10, 0.0649263858795166
8, 0.04188823699951172
4, 0.019812583923339844
6, 0.03770184516906738
8, 0.043535709381103516
5, 0.0302734375
8, 0.05117607116699219
2, 0.012368202209472656
2, 0.016143321990966797
7, 0.03718400001525879
3, 0.014818429946899414
7, 0.03358149528503418
10, 0.06763815879821777
10, 0.06539607048034668
6, 0.03560447692871094
12, 0.08918261528015137
12, 0.07936501502990723
7, 0.03531622886657715
9, 0.05151009559631348
2, 0.011074542999267578
8, 0.04740405082702637
9, 0.05716228485107422
10, 0.06727862358093262
12, 0.09242796897888184
4, 0.030432939529418945
6, 0.03178215026855469
11, 0.0890343189239502
3, 0.014179468154907227
8, 0.053897857666015625
4, 0.020026206970214844
8, 0.038895368576049805
12, 0.09592485427856445
9, 0.04658985137939453
7, 0.036763668060302734
9, 0.04651927947998047
8, 0.04807591438293457
8, 0.08073902130126953
3, 0.013403654098510742
8, 0.050665855407714844
9, 0.060437917709350586
3, 0.014127969741821289
10, 0.05595111846923828
7, 0.03917336463928223
8, 0.04882359504699707
8, 0.04470372200012207
4, 0.019667625427246094
10, 0.05963706970214844
4, 0.029880762100219727
4, 0.01939845085144043
10, 0.057744503021240234
12, 0.10850763320922852
2, 0.011304378509521484
2, 0.011582374572753906
8, 0.047083139419555664
6, 0.03180122375488281
3, 0.014003276824951172
3, 0.013908863067626953
8, 0.04707455635070801
6, 0.03320169448852539
9, 0.044562578201293945
2, 0.01651144027709961
3, 0.013205766677856445
6, 0.029319286346435547
4, 0.018956422805786133
8, 0.041628360748291016
3, 0.013272523880004883
10, 0.060172080993652344
8, 0.03944826126098633
12, 0.0891568660736084
12, 0.09855961799621582
8, 0.04443025588989258
9, 0.05436825752258301
4, 0.018244504928588867
8, 0.04053926467895508
8, 0.04376077651977539
10, 0.05295920372009277
10, 0.06394219398498535
12, 0.11044049263000488
6, 0.030855417251586914
8, 0.047437429428100586
5, 0.03820943832397461
2, 0.012117624282836914
3, 0.02087712287902832
10, 0.06112837791442871
4, 0.01980733871459961
5, 0.020861387252807617
8, 0.047098398208618164
8, 0.04852938652038574
4, 0.019965171813964844
7, 0.035681724548339844
7, 0.03898954391479492
10, 0.05448627471923828
12, 0.10012078285217285
9, 0.043885231018066406
8, 0.04622316360473633
9, 0.04928112030029297
12, 0.08541560173034668
8, 0.043770790100097656
7, 0.03807830810546875
12, 0.08367180824279785
12, 0.10579419136047363
5, 0.038487911224365234
2, 0.01183462142944336
7, 0.032056570053100586
4, 0.018747568130493164
8, 0.041101694107055664
10, 0.057181358337402344
2, 0.016359806060791016
8, 0.043024539947509766
12, 0.0967860221862793
3, 0.013101339340209961
6, 0.037403106689453125
3, 0.013203620910644531
12, 0.09657073020935059
8, 0.04300999641418457
4, 0.019712209701538086
6, 0.031664133071899414
10, 0.06960320472717285
4, 0.018122196197509766
10, 0.06518745422363281
4, 0.01990795135498047
10, 0.05960273742675781
2, 0.01092839241027832
12, 0.08707809448242188
2, 0.011356115341186523
5, 0.030335426330566406
10, 0.06431078910827637
7, 0.03844952583312988
10, 0.05965447425842285
8, 0.05124068260192871
10, 0.06523513793945312
7, 0.035428524017333984
9, 0.0367732048034668
8, 0.049016475677490234
8, 0.04669451713562012
10, 0.06822729110717773
16, 0.19043564796447754
6, 0.029881715774536133
12, 0.09679198265075684
11, 0.09081268310546875
7, 0.037064313888549805
4, 0.030850648880004883
3, 0.013533353805541992
6, 0.03107142448425293
6, 0.05166053771972656
9, 0.04723358154296875
8, 0.057042837142944336
10, 0.06944036483764648
6, 0.02911376953125
8, 0.04677224159240723
10, 0.060479164123535156
9, 0.058161258697509766
24, 0.6682369709014893
6, 0.03141427040100098
10, 0.06757593154907227
5, 0.024118423461914062
6, 0.025765180587768555
10, 0.05243825912475586
8, 0.04741835594177246
8, 0.06078481674194336
9, 0.05545234680175781
8, 0.05846142768859863
10, 0.06667780876159668
12, 0.08746099472045898
10, 0.05672001838684082
9, 0.05234241485595703
12, 0.09203672409057617
4, 0.02022695541381836
3, 0.013864278793334961
9, 0.05723285675048828
6, 0.03029942512512207
10, 0.056607961654663086
8, 0.039142608642578125
10, 0.0628502368927002
7, 0.0368955135345459
6, 0.03326058387756348
4, 0.01941370964050293
10, 0.06243610382080078
9, 0.05441713333129883
10, 0.05455636978149414
5, 0.03174400329589844
6, 0.02317500114440918
9, 0.05305671691894531
2, 0.01157689094543457
4, 0.030020952224731445
3, 0.014112234115600586
4, 0.019787073135375977
9, 0.06735467910766602
7, 0.045622825622558594
8, 0.038100481033325195
8, 0.04353189468383789
7, 0.039766788482666016
3, 0.014666557312011719
9, 0.045827388763427734
10, 0.062204599380493164
2, 0.011656999588012695
4, 0.02007770538330078
8, 0.04638791084289551
8, 0.041941165924072266
2, 0.01148843765258789
7, 0.03597903251647949
2, 0.011457681655883789
12, 0.10953831672668457
2, 0.011930465698242188
3, 0.01534128189086914
12, 0.09745287895202637
6, 0.030226945877075195
8, 0.048004150390625
7, 0.03650832176208496
3, 0.014149904251098633
10, 0.057708740234375
2, 0.01133584976196289
6, 0.0321650505065918
2, 0.011538505554199219
12, 0.08915328979492188
6, 0.03397226333618164
9, 0.05828046798706055
8, 0.08077526092529297
4, 0.028963565826416016
10, 0.05917215347290039
10, 0.061278581619262695
10, 0.11426544189453125
10, 0.05517292022705078
8, 0.07676053047180176
10, 0.05118560791015625
9, 0.04481911659240723
5, 0.02499079704284668
2, 0.011323928833007812
11, 0.06775331497192383
12, 0.08453249931335449
11, 0.08761215209960938
12, 0.10837316513061523
8, 0.04683256149291992
5, 0.0317227840423584
5, 0.021338939666748047
3, 0.014162302017211914
2, 0.011412858963012695
3, 0.013614654541015625
12, 0.09071612358093262
12, 0.08552026748657227
12, 0.08490204811096191
7, 0.04402017593383789
4, 0.020070791244506836
10, 0.06675863265991211
6, 0.03108048439025879
4, 0.01789116859436035
7, 0.03787040710449219
9, 0.04425406455993652
8, 0.044927358627319336
12, 0.07953143119812012
2, 0.011784076690673828
5, 0.02400374412536621
10, 0.06437873840332031
7, 0.03672480583190918
12, 0.08034825325012207
7, 0.03992199897766113
10, 0.05879020690917969
12, 0.08463907241821289
5, 0.02225971221923828
6, 0.04181671142578125
10, 0.05455613136291504
2, 0.010873079299926758
8, 0.04535722732543945
7, 0.03736114501953125
9, 0.05385613441467285
7, 0.033483266830444336
9, 0.0410313606262207
10, 0.06164264678955078
9, 0.06128382682800293
5, 0.022417545318603516
6, 0.03004741668701172
9, 0.05427360534667969
2, 0.011649131774902344
5, 0.028865575790405273
5, 0.023614883422851562
8, 0.043587446212768555
2, 0.010819435119628906
7, 0.03659820556640625
12, 0.09081673622131348
10, 0.05665087699890137
6, 0.031616926193237305
8, 0.05326557159423828
3, 0.013534069061279297
2, 0.011046886444091797
7, 0.03481101989746094
2, 0.010833501815795898
8, 0.042703866958618164
5, 0.025981903076171875
9, 0.04868483543395996
10, 0.05601835250854492
12, 0.07071495056152344
10, 0.06749796867370605
